,HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.query,Input.facet,Input.question,Input.reference,Input.t5-candidate,Input.ru-candidate,Input.answer1,Input.answer2,Input.answer3,Input.answer4,Answer.taskAnswers,ans1nat,ans1rel,ans2nat,ans2rel,ans3nat,ans3rel,ans4nat,ans4rel,copy-nat,copy-rel,t5-nat,t5-rel,ru-nat,ru-rel,ref-nat,ref-rel
494,3H781YYV77AWQJH46L842WWKTJGETS,30HLKW73XHW1NQCS40H4WTJNKWIBC0,How good is the answer to clarifing questions,How Coherent and Natural are the answers to clarifying questions for ambiguous search query,"Search, Clarifying question, answer quality",$1.00,Sat Jan 28 12:41:25 PST 2023,5,BatchId:4998330;OriginalHitTemplateId:928390850;,900,604800,Mon Feb 27 12:41:25 PST 2023,,,3IQ1VMJRY8CD3BP8JC623W1798Y9AC,APGX2WZ59OWDN,Approved,Sat Jan 28 12:41:34 PST 2023,Sat Jan 28 12:51:42 PST 2023,Sat Feb 04 12:51:42 PST 2023,Sat Jan 28 13:46:37 PST 2023,,,608,100% (89/89),100% (89/89),100% (89/89),pork tenderloin,how do i grill a pork tenderloin on a gas grill?,how would you like to cook your pork tenderloin,yes i want to know how to grill it on a gas grill,i would like to grill it on a gas grill,i want to grill one on a gas grill,yes i want to know how to grill it on a gas grill,i want to grill one on a gas grill,how do i grill a pork tenderloin on a gas grill?,i would like to grill it on a gas grill,"[{""ans1nat"":{""ans1nat1"":false,""ans1nat2"":false,""ans1nat3"":true,""ans1nat4"":false,""ans1nat5"":false},""ans1rel"":{""ans1rel1"":false,""ans1rel2"":false,""ans1rel3"":false,""ans1rel4"":false,""ans1rel5"":true},""ans2nat"":{""ans2nat1"":false,""ans2nat2"":false,""ans2nat3"":false,""ans2nat4"":false,""ans2nat5"":true},""ans2rel"":{""ans2rel1"":false,""ans2rel2"":false,""ans2rel3"":false,""ans2rel4"":false,""ans2rel5"":true},""ans3nat"":{""ans3nat1"":false,""ans3nat2"":false,""ans3nat3"":false,""ans3nat4"":true,""ans3nat5"":false},""ans3rel"":{""ans3rel1"":false,""ans3rel2"":false,""ans3rel3"":false,""ans3rel4"":false,""ans3rel5"":true},""ans4nat"":{""ans4nat1"":false,""ans4nat2"":false,""ans4nat3"":false,""ans4nat4"":false,""ans4nat5"":true},""ans4rel"":{""ans4rel1"":false,""ans4rel2"":false,""ans4rel3"":false,""ans4rel4"":false,""ans4rel5"":true}}]",3.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0
495,3P458N04RF9BCKE8IBE0PY819CEX2S,30HLKW73XHW1NQCS40H4WTJNKWIBC0,How good is the answer to clarifing questions,How Coherent and Natural are the answers to clarifying questions for ambiguous search query,"Search, Clarifying question, answer quality",$1.00,Sat Jan 28 12:41:25 PST 2023,5,BatchId:4998330;OriginalHitTemplateId:928390850;,900,604800,Mon Feb 27 12:41:25 PST 2023,,,3LBXNTKX06NPZOX1UMYGN4C5AT79XG,A14W0AXTJ3R19V,Approved,Sat Jan 28 12:41:41 PST 2023,Sat Jan 28 12:43:35 PST 2023,Sat Feb 04 12:43:35 PST 2023,Sat Jan 28 13:46:38 PST 2023,,,114,100% (61/61),100% (61/61),100% (61/61),universal animal cuts reviews,sites that sell universal animal cuts that include product reviews.,would you like to see the top reviews for universal animal cuts,yes,no i want to see sites that sell universal animal cuts that include product reviews,yes i would like to see reviews for universal animal cuts,yes i would like to see reviews for universal animal cuts,no i want to see sites that sell universal animal cuts that include product reviews,sites that sell universal animal cuts that include product reviews.,yes,"[{""ans1nat"":{""ans1nat1"":false,""ans1nat2"":false,""ans1nat3"":false,""ans1nat4"":false,""ans1nat5"":true},""ans1rel"":{""ans1rel1"":false,""ans1rel2"":false,""ans1rel3"":false,""ans1rel4"":true,""ans1rel5"":false},""ans2nat"":{""ans2nat1"":false,""ans2nat2"":false,""ans2nat3"":false,""ans2nat4"":false,""ans2nat5"":true},""ans2rel"":{""ans2rel1"":false,""ans2rel2"":false,""ans2rel3"":false,""ans2rel4"":false,""ans2rel5"":true},""ans3nat"":{""ans3nat1"":true,""ans3nat2"":false,""ans3nat3"":false,""ans3nat4"":false,""ans3nat5"":false},""ans3rel"":{""ans3rel1"":false,""ans3rel2"":false,""ans3rel3"":false,""ans3rel4"":false,""ans3rel5"":true},""ans4nat"":{""ans4nat1"":false,""ans4nat2"":false,""ans4nat3"":false,""ans4nat4"":false,""ans4nat5"":true},""ans4rel"":{""ans4rel1"":false,""ans4rel2"":false,""ans4rel3"":true,""ans4rel4"":false,""ans4rel5"":false}}]",5.0,4.0,5.0,5.0,1.0,5.0,5.0,3.0,1.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0
496,3P458N04RF9BCKE8IBE0PY819CEX2S,30HLKW73XHW1NQCS40H4WTJNKWIBC0,How good is the answer to clarifing questions,How Coherent and Natural are the answers to clarifying questions for ambiguous search query,"Search, Clarifying question, answer quality",$1.00,Sat Jan 28 12:41:25 PST 2023,5,BatchId:4998330;OriginalHitTemplateId:928390850;,900,604800,Mon Feb 27 12:41:25 PST 2023,,,3FTOP5WARUG68A4ZDM0M3K3XWRY0J7,A2TBXASXZIRNNW,Approved,Sat Jan 28 12:41:47 PST 2023,Sat Jan 28 12:49:40 PST 2023,Sat Feb 04 12:49:40 PST 2023,Sat Jan 28 13:46:38 PST 2023,,,473,100% (52/52),100% (52/52),100% (52/52),universal animal cuts reviews,sites that sell universal animal cuts that include product reviews.,would you like to see the top reviews for universal animal cuts,yes,no i want to see sites that sell universal animal cuts that include product reviews,yes i would like to see reviews for universal animal cuts,yes i would like to see reviews for universal animal cuts,no i want to see sites that sell universal animal cuts that include product reviews,sites that sell universal animal cuts that include product reviews.,yes,"[{""ans1nat"":{""ans1nat1"":true,""ans1nat2"":false,""ans1nat3"":false,""ans1nat4"":false,""ans1nat5"":false},""ans1rel"":{""ans1rel1"":true,""ans1rel2"":false,""ans1rel3"":false,""ans1rel4"":false,""ans1rel5"":false},""ans2nat"":{""ans2nat1"":false,""ans2nat2"":false,""ans2nat3"":false,""ans2nat4"":false,""ans2nat5"":true},""ans2rel"":{""ans2rel1"":false,""ans2rel2"":false,""ans2rel3"":false,""ans2rel4"":false,""ans2rel5"":true},""ans3nat"":{""ans3nat1"":false,""ans3nat2"":false,""ans3nat3"":true,""ans3nat4"":false,""ans3nat5"":false},""ans3rel"":{""ans3rel1"":false,""ans3rel2"":false,""ans3rel3"":false,""ans3rel4"":false,""ans3rel5"":true},""ans4nat"":{""ans4nat1"":true,""ans4nat2"":false,""ans4nat3"":false,""ans4nat4"":false,""ans4nat5"":false},""ans4rel"":{""ans4rel1"":true,""ans4rel2"":false,""ans4rel3"":false,""ans4rel4"":false,""ans4rel5"":false}}]",1.0,1.0,5.0,5.0,3.0,5.0,1.0,1.0,3.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0
497,3P458N04RF9BCKE8IBE0PY819CEX2S,30HLKW73XHW1NQCS40H4WTJNKWIBC0,How good is the answer to clarifing questions,How Coherent and Natural are the answers to clarifying questions for ambiguous search query,"Search, Clarifying question, answer quality",$1.00,Sat Jan 28 12:41:25 PST 2023,5,BatchId:4998330;OriginalHitTemplateId:928390850;,900,604800,Mon Feb 27 12:41:25 PST 2023,,,323Q6SJS8X81E8OZS4GMUEAMP1JHFN,A3HNEYFOIJWPH1,Approved,Sat Jan 28 12:41:37 PST 2023,Sat Jan 28 12:48:59 PST 2023,Sat Feb 04 12:48:59 PST 2023,Sat Jan 28 13:46:38 PST 2023,,,442,100% (122/122),100% (122/122),100% (122/122),universal animal cuts reviews,sites that sell universal animal cuts that include product reviews.,would you like to see the top reviews for universal animal cuts,yes,no i want to see sites that sell universal animal cuts that include product reviews,yes i would like to see reviews for universal animal cuts,yes i would like to see reviews for universal animal cuts,no i want to see sites that sell universal animal cuts that include product reviews,sites that sell universal animal cuts that include product reviews.,yes,"[{""ans1nat"":{""ans1nat1"":false,""ans1nat2"":false,""ans1nat3"":false,""ans1nat4"":false,""ans1nat5"":true},""ans1rel"":{""ans1rel1"":false,""ans1rel2"":false,""ans1rel3"":false,""ans1rel4"":false,""ans1rel5"":true},""ans2nat"":{""ans2nat1"":false,""ans2nat2"":true,""ans2nat3"":false,""ans2nat4"":false,""ans2nat5"":false},""ans2rel"":{""ans2rel1"":false,""ans2rel2"":false,""ans2rel3"":false,""ans2rel4"":true,""ans2rel5"":false},""ans3nat"":{""ans3nat1"":false,""ans3nat2"":false,""ans3nat3"":false,""ans3nat4"":true,""ans3nat5"":false},""ans3rel"":{""ans3rel1"":false,""ans3rel2"":false,""ans3rel3"":false,""ans3rel4"":false,""ans3rel5"":true},""ans4nat"":{""ans4nat1"":false,""ans4nat2"":false,""ans4nat3"":false,""ans4nat4"":false,""ans4nat5"":true},""ans4rel"":{""ans4rel1"":false,""ans4rel2"":false,""ans4rel3"":false,""ans4rel4"":true,""ans4rel5"":false}}]",5.0,5.0,2.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,2.0,4.0,5.0,5.0,5.0,4.0
498,3P458N04RF9BCKE8IBE0PY819CEX2S,30HLKW73XHW1NQCS40H4WTJNKWIBC0,How good is the answer to clarifing questions,How Coherent and Natural are the answers to clarifying questions for ambiguous search query,"Search, Clarifying question, answer quality",$1.00,Sat Jan 28 12:41:25 PST 2023,5,BatchId:4998330;OriginalHitTemplateId:928390850;,900,604800,Mon Feb 27 12:41:25 PST 2023,,,3A4TN5196ZAUBW4P12QLM8PJSORHCC,AA9V4NE8SOA4I,Approved,Sat Jan 28 12:41:35 PST 2023,Sat Jan 28 12:43:38 PST 2023,Sat Feb 04 12:43:38 PST 2023,Sat Jan 28 13:46:38 PST 2023,,,123,100% (39/39),100% (39/39),100% (39/39),universal animal cuts reviews,sites that sell universal animal cuts that include product reviews.,would you like to see the top reviews for universal animal cuts,yes,no i want to see sites that sell universal animal cuts that include product reviews,yes i would like to see reviews for universal animal cuts,yes i would like to see reviews for universal animal cuts,no i want to see sites that sell universal animal cuts that include product reviews,sites that sell universal animal cuts that include product reviews.,yes,"[{""ans1nat"":{""ans1nat1"":false,""ans1nat2"":false,""ans1nat3"":false,""ans1nat4"":false,""ans1nat5"":true},""ans1rel"":{""ans1rel1"":false,""ans1rel2"":false,""ans1rel3"":false,""ans1rel4"":false,""ans1rel5"":true},""ans2nat"":{""ans2nat1"":false,""ans2nat2"":false,""ans2nat3"":true,""ans2nat4"":false,""ans2nat5"":false},""ans2rel"":{""ans2rel1"":false,""ans2rel2"":false,""ans2rel3"":false,""ans2rel4"":true,""ans2rel5"":false},""ans3nat"":{""ans3nat1"":false,""ans3nat2"":false,""ans3nat3"":true,""ans3nat4"":false,""ans3nat5"":false},""ans3rel"":{""ans3rel1"":false,""ans3rel2"":false,""ans3rel3"":false,""ans3rel4"":false,""ans3rel5"":true},""ans4nat"":{""ans4nat1"":false,""ans4nat2"":false,""ans4nat3"":false,""ans4nat4"":false,""ans4nat5"":true},""ans4rel"":{""ans4rel1"":false,""ans4rel2"":false,""ans4rel3"":false,""ans4rel4"":false,""ans4rel5"":true}}]",5.0,5.0,3.0,4.0,3.0,5.0,5.0,5.0,3.0,5.0,3.0,4.0,5.0,5.0,5.0,5.0
499,3P458N04RF9BCKE8IBE0PY819CEX2S,30HLKW73XHW1NQCS40H4WTJNKWIBC0,How good is the answer to clarifing questions,How Coherent and Natural are the answers to clarifying questions for ambiguous search query,"Search, Clarifying question, answer quality",$1.00,Sat Jan 28 12:41:25 PST 2023,5,BatchId:4998330;OriginalHitTemplateId:928390850;,900,604800,Mon Feb 27 12:41:25 PST 2023,,,3YHH42UU5Q7C30SZG7CZJZGP0G70LD,APGX2WZ59OWDN,Approved,Sat Jan 28 12:57:52 PST 2023,Sat Jan 28 13:03:32 PST 2023,Sat Feb 04 13:03:32 PST 2023,Sat Jan 28 13:46:38 PST 2023,,,340,100% (89/89),100% (89/89),100% (89/89),universal animal cuts reviews,sites that sell universal animal cuts that include product reviews.,would you like to see the top reviews for universal animal cuts,yes,no i want to see sites that sell universal animal cuts that include product reviews,yes i would like to see reviews for universal animal cuts,yes i would like to see reviews for universal animal cuts,no i want to see sites that sell universal animal cuts that include product reviews,sites that sell universal animal cuts that include product reviews.,yes,"[{""ans1nat"":{""ans1nat1"":false,""ans1nat2"":false,""ans1nat3"":false,""ans1nat4"":false,""ans1nat5"":true},""ans1rel"":{""ans1rel1"":false,""ans1rel2"":false,""ans1rel3"":true,""ans1rel4"":false,""ans1rel5"":false},""ans2nat"":{""ans2nat1"":false,""ans2nat2"":false,""ans2nat3"":false,""ans2nat4"":false,""ans2nat5"":true},""ans2rel"":{""ans2rel1"":false,""ans2rel2"":false,""ans2rel3"":false,""ans2rel4"":false,""ans2rel5"":true},""ans3nat"":{""ans3nat1"":false,""ans3nat2"":false,""ans3nat3"":true,""ans3nat4"":false,""ans3nat5"":false},""ans3rel"":{""ans3rel1"":false,""ans3rel2"":false,""ans3rel3"":false,""ans3rel4"":false,""ans3rel5"":true},""ans4nat"":{""ans4nat1"":false,""ans4nat2"":false,""ans4nat3"":false,""ans4nat4"":false,""ans4nat5"":true},""ans4rel"":{""ans4rel1"":false,""ans4rel2"":false,""ans4rel3"":true,""ans4rel4"":false,""ans4rel5"":false}}]",5.0,3.0,5.0,5.0,3.0,5.0,5.0,3.0,3.0,5.0,5.0,5.0,5.0,3.0,5.0,3.0
500,38O9DZ0A7GFYT5UCHO5APLVHC8G264,3GTAJN9JKL5L9FRKML30OMFRXDAXMD,How good is the answer to clarifing questions,How Coherent and Natural are the answers to clarifying questions for ambiguous search query,"Search, Clarifying question, answer quality",$1.00,Sat Jan 28 13:43:01 PST 2023,5,BatchId:4998359;OriginalHitTemplateId:928390850;,900,604800,Mon Feb 27 13:43:01 PST 2023,,,3DH6GAKTYDHT5K5O3GEHJ6L7R2XYZY,A14W0AXTJ3R19V,Approved,Sat Jan 28 13:44:07 PST 2023,Sat Jan 28 13:46:25 PST 2023,Sat Feb 04 13:46:25 PST 2023,Sat Jan 28 16:14:01 PST 2023,,,138,100% (81/81),100% (81/81),100% (81/81),vanuatu,"find photos from the \""survivor 9, vanuatu\"" tv reality series.",do you wish to know the climate of vanuatu,no i want to know more about a person named vanuatu,no i want to see photos from the tv reality series'survivor 9 vanuatu',"no i want photos from the tv reality series survivor 9, vanuatu","no i want photos from the tv reality series survivor 9, vanuatu",no i want to see photos from the tv reality series'survivor 9 vanuatu',"find photos from the \""survivor 9, vanuatu\"" tv reality series.",no i want to know more about a person named vanuatu,"[{""ans1nat"":{""ans1nat1"":false,""ans1nat2"":false,""ans1nat3"":false,""ans1nat4"":false,""ans1nat5"":true},""ans1rel"":{""ans1rel1"":false,""ans1rel2"":false,""ans1rel3"":false,""ans1rel4"":false,""ans1rel5"":true},""ans2nat"":{""ans2nat1"":false,""ans2nat2"":false,""ans2nat3"":false,""ans2nat4"":false,""ans2nat5"":true},""ans2rel"":{""ans2rel1"":false,""ans2rel2"":false,""ans2rel3"":false,""ans2rel4"":false,""ans2rel5"":true},""ans3nat"":{""ans3nat1"":true,""ans3nat2"":false,""ans3nat3"":false,""ans3nat4"":false,""ans3nat5"":false},""ans3rel"":{""ans3rel1"":false,""ans3rel2"":false,""ans3rel3"":false,""ans3rel4"":false,""ans3rel5"":true},""ans4nat"":{""ans4nat1"":false,""ans4nat2"":false,""ans4nat3"":false,""ans4nat4"":true,""ans4nat5"":false},""ans4rel"":{""ans4rel1"":true,""ans4rel2"":false,""ans4rel3"":false,""ans4rel4"":false,""ans4rel5"":false}}]",5.0,5.0,5.0,5.0,1.0,5.0,4.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0
501,38O9DZ0A7GFYT5UCHO5APLVHC8G264,3GTAJN9JKL5L9FRKML30OMFRXDAXMD,How good is the answer to clarifing questions,How Coherent and Natural are the answers to clarifying questions for ambiguous search query,"Search, Clarifying question, answer quality",$1.00,Sat Jan 28 13:43:01 PST 2023,5,BatchId:4998359;OriginalHitTemplateId:928390850;,900,604800,Mon Feb 27 13:43:01 PST 2023,,,3ZGVPD4G689XOY6UTARIBPTSC0FZTA,A3HNEYFOIJWPH1,Approved,Sat Jan 28 13:47:40 PST 2023,Sat Jan 28 13:56:55 PST 2023,Sat Feb 04 13:56:55 PST 2023,Sat Jan 28 16:14:01 PST 2023,,,555,100% (142/142),100% (142/142),100% (142/142),vanuatu,"find photos from the \""survivor 9, vanuatu\"" tv reality series.",do you wish to know the climate of vanuatu,no i want to know more about a person named vanuatu,no i want to see photos from the tv reality series'survivor 9 vanuatu',"no i want photos from the tv reality series survivor 9, vanuatu","no i want photos from the tv reality series survivor 9, vanuatu",no i want to see photos from the tv reality series'survivor 9 vanuatu',"find photos from the \""survivor 9, vanuatu\"" tv reality series.",no i want to know more about a person named vanuatu,"[{""ans1nat"":{""ans1nat1"":false,""ans1nat2"":false,""ans1nat3"":false,""ans1nat4"":false,""ans1nat5"":true},""ans1rel"":{""ans1rel1"":false,""ans1rel2"":false,""ans1rel3"":false,""ans1rel4"":false,""ans1rel5"":true},""ans2nat"":{""ans2nat1"":false,""ans2nat2"":false,""ans2nat3"":false,""ans2nat4"":false,""ans2nat5"":true},""ans2rel"":{""ans2rel1"":false,""ans2rel2"":false,""ans2rel3"":false,""ans2rel4"":false,""ans2rel5"":true},""ans3nat"":{""ans3nat1"":false,""ans3nat2"":false,""ans3nat3"":false,""ans3nat4"":false,""ans3nat5"":true},""ans3rel"":{""ans3rel1"":false,""ans3rel2"":false,""ans3rel3"":false,""ans3rel4"":false,""ans3rel5"":true},""ans4nat"":{""ans4nat1"":false,""ans4nat2"":false,""ans4nat3"":false,""ans4nat4"":false,""ans4nat5"":true},""ans4rel"":{""ans4rel1"":false,""ans4rel2"":false,""ans4rel3"":false,""ans4rel4"":false,""ans4rel5"":true}}]",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
502,38O9DZ0A7GFYT5UCHO5APLVHC8G264,3GTAJN9JKL5L9FRKML30OMFRXDAXMD,How good is the answer to clarifing questions,How Coherent and Natural are the answers to clarifying questions for ambiguous search query,"Search, Clarifying question, answer quality",$1.00,Sat Jan 28 13:43:01 PST 2023,5,BatchId:4998359;OriginalHitTemplateId:928390850;,900,604800,Mon Feb 27 13:43:01 PST 2023,,,37TRT2X245J7SX79B2XBN1ZGNWFBJQ,A9HQ3E0F2AGVO,Approved,Sat Jan 28 16:26:22 PST 2023,Sat Jan 28 16:31:46 PST 2023,Sat Feb 04 16:31:46 PST 2023,Sat Jan 28 16:42:53 PST 2023,,,324,100% (61/61),100% (61/61),100% (61/61),vanuatu,"find photos from the \""survivor 9, vanuatu\"" tv reality series.",do you wish to know the climate of vanuatu,no i want to know more about a person named vanuatu,no i want to see photos from the tv reality series'survivor 9 vanuatu',"no i want photos from the tv reality series survivor 9, vanuatu","no i want photos from the tv reality series survivor 9, vanuatu",no i want to see photos from the tv reality series'survivor 9 vanuatu',"find photos from the \""survivor 9, vanuatu\"" tv reality series.",no i want to know more about a person named vanuatu,"[{""ans1nat"":{""ans1nat1"":false,""ans1nat2"":false,""ans1nat3"":false,""ans1nat4"":false,""ans1nat5"":true},""ans1rel"":{""ans1rel1"":false,""ans1rel2"":false,""ans1rel3"":false,""ans1rel4"":false,""ans1rel5"":true},""ans2nat"":{""ans2nat1"":false,""ans2nat2"":false,""ans2nat3"":false,""ans2nat4"":false,""ans2nat5"":true},""ans2rel"":{""ans2rel1"":false,""ans2rel2"":false,""ans2rel3"":false,""ans2rel4"":false,""ans2rel5"":true},""ans3nat"":{""ans3nat1"":true,""ans3nat2"":false,""ans3nat3"":false,""ans3nat4"":false,""ans3nat5"":false},""ans3rel"":{""ans3rel1"":false,""ans3rel2"":false,""ans3rel3"":false,""ans3rel4"":false,""ans3rel5"":true},""ans4nat"":{""ans4nat1"":false,""ans4nat2"":false,""ans4nat3"":false,""ans4nat4"":true,""ans4nat5"":false},""ans4rel"":{""ans4rel1"":true,""ans4rel2"":false,""ans4rel3"":false,""ans4rel4"":false,""ans4rel5"":false}}]",5.0,5.0,5.0,5.0,1.0,5.0,4.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0
503,38O9DZ0A7GFYT5UCHO5APLVHC8G264,3GTAJN9JKL5L9FRKML30OMFRXDAXMD,How good is the answer to clarifing questions,How Coherent and Natural are the answers to clarifying questions for ambiguous search query,"Search, Clarifying question, answer quality",$1.00,Sat Jan 28 13:43:01 PST 2023,5,BatchId:4998359;OriginalHitTemplateId:928390850;,900,604800,Mon Feb 27 13:43:01 PST 2023,,,39N5ACM9HTFKQFVA8VOZTRQ28VDP9P,AA9V4NE8SOA4I,Approved,Sat Jan 28 15:38:43 PST 2023,Sat Jan 28 15:43:24 PST 2023,Sat Feb 04 15:43:24 PST 2023,Sat Jan 28 16:14:01 PST 2023,,,281,100% (59/59),100% (59/59),100% (59/59),vanuatu,"find photos from the \""survivor 9, vanuatu\"" tv reality series.",do you wish to know the climate of vanuatu,no i want to know more about a person named vanuatu,no i want to see photos from the tv reality series'survivor 9 vanuatu',"no i want photos from the tv reality series survivor 9, vanuatu","no i want photos from the tv reality series survivor 9, vanuatu",no i want to see photos from the tv reality series'survivor 9 vanuatu',"find photos from the \""survivor 9, vanuatu\"" tv reality series.",no i want to know more about a person named vanuatu,"[{""ans1nat"":{""ans1nat1"":false,""ans1nat2"":false,""ans1nat3"":false,""ans1nat4"":false,""ans1nat5"":true},""ans1rel"":{""ans1rel1"":false,""ans1rel2"":false,""ans1rel3"":false,""ans1rel4"":false,""ans1rel5"":true},""ans2nat"":{""ans2nat1"":false,""ans2nat2"":false,""ans2nat3"":false,""ans2nat4"":true,""ans2nat5"":false},""ans2rel"":{""ans2rel1"":false,""ans2rel2"":false,""ans2rel3"":false,""ans2rel4"":false,""ans2rel5"":true},""ans3nat"":{""ans3nat1"":false,""ans3nat2"":false,""ans3nat3"":false,""ans3nat4"":true,""ans3nat5"":false},""ans3rel"":{""ans3rel1"":false,""ans3rel2"":false,""ans3rel3"":false,""ans3rel4"":false,""ans3rel5"":true},""ans4nat"":{""ans4nat1"":false,""ans4nat2"":false,""ans4nat3"":false,""ans4nat4"":true,""ans4nat5"":false},""ans4rel"":{""ans4rel1"":false,""ans4rel2"":false,""ans4rel3"":true,""ans4rel4"":false,""ans4rel5"":false}}]",5.0,5.0,4.0,5.0,4.0,5.0,4.0,3.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,3.0
504,38O9DZ0A7GFYT5UCHO5APLVHC8G264,3GTAJN9JKL5L9FRKML30OMFRXDAXMD,How good is the answer to clarifing questions,How Coherent and Natural are the answers to clarifying questions for ambiguous search query,"Search, Clarifying question, answer quality",$1.00,Sat Jan 28 13:43:01 PST 2023,5,BatchId:4998359;OriginalHitTemplateId:928390850;,900,604800,Mon Feb 27 13:43:01 PST 2023,,,36H9ULYP6HMX5EJPG4J76RQ12TVJF2,APGX2WZ59OWDN,Approved,Sat Jan 28 14:00:22 PST 2023,Sat Jan 28 14:05:58 PST 2023,Sat Feb 04 14:05:58 PST 2023,Sat Jan 28 16:14:01 PST 2023,,,336,100% (109/109),100% (109/109),100% (109/109),vanuatu,"find photos from the \""survivor 9, vanuatu\"" tv reality series.",do you wish to know the climate of vanuatu,no i want to know more about a person named vanuatu,no i want to see photos from the tv reality series'survivor 9 vanuatu',"no i want photos from the tv reality series survivor 9, vanuatu","no i want photos from the tv reality series survivor 9, vanuatu",no i want to see photos from the tv reality series'survivor 9 vanuatu',"find photos from the \""survivor 9, vanuatu\"" tv reality series.",no i want to know more about a person named vanuatu,"[{""ans1nat"":{""ans1nat1"":false,""ans1nat2"":false,""ans1nat3"":true,""ans1nat4"":false,""ans1nat5"":false},""ans1rel"":{""ans1rel1"":false,""ans1rel2"":false,""ans1rel3"":false,""ans1rel4"":false,""ans1rel5"":true},""ans2nat"":{""ans2nat1"":false,""ans2nat2"":false,""ans2nat3"":false,""ans2nat4"":true,""ans2nat5"":false},""ans2rel"":{""ans2rel1"":false,""ans2rel2"":false,""ans2rel3"":false,""ans2rel4"":false,""ans2rel5"":true},""ans3nat"":{""ans3nat1"":false,""ans3nat2"":false,""ans3nat3"":true,""ans3nat4"":false,""ans3nat5"":false},""ans3rel"":{""ans3rel1"":false,""ans3rel2"":false,""ans3rel3"":false,""ans3rel4"":false,""ans3rel5"":true},""ans4nat"":{""ans4nat1"":false,""ans4nat2"":false,""ans4nat3"":false,""ans4nat4"":false,""ans4nat5"":true},""ans4rel"":{""ans4rel1"":true,""ans4rel2"":false,""ans4rel3"":false,""ans4rel4"":false,""ans4rel5"":false}}]",3.0,5.0,4.0,5.0,3.0,5.0,5.0,1.0,3.0,5.0,4.0,5.0,3.0,5.0,5.0,1.0
